"","station","date","night.max"
"705","NABLAU",2001-12-05,9.3
"706","NABLAU",2001-12-06,6.8
"707","NABLAU",2001-12-07,3.7
"708","NABLAU",2001-12-08,2.5
"709","NABLAU",2001-12-09,1.2
"710","NABLAU",2001-12-10,0.4
"711","NABLAU",2001-12-11,2.8
"712","NABLAU",2001-12-12,2.7
"713","NABLAU",2001-12-13,-0.3
"714","NABLAU",2001-12-14,-8.3
"715","NABLAU",2001-12-15,-7.7
"716","NABLAU",2001-12-16,-3
"717","NABLAU",2001-12-17,-1.7
"718","NABLAU",2001-12-18,-1.8
"719","NABLAU",2001-12-19,-1.6
"720","NABLAU",2001-12-20,-0.7
"721","NABLAU",2001-12-21,0.4
"722","NABLAU",2001-12-22,1.5
"723","NABLAU",2001-12-23,-2.5
"724","NABLAU",2001-12-24,-2.1
"725","NABLAU",2001-12-25,2.8
"726","NABLAU",2001-12-26,-0.2
"727","NABLAU",2001-12-27,1.7
"728","NABLAU",2001-12-28,4.5
"729","NABLAU",2001-12-29,7.2
"730","NABLAU",2001-12-30,0.4
"731","NABLAU",2001-12-31,-1.1
"732","NABLAU",2002-01-01,-1.9
"733","NABLAU",2002-01-02,-0.9
"734","NABLAU",2002-01-03,-1.6
"735","NABLAU",2002-01-04,0
"736","NABLAU",2002-01-05,-1.2
"737","NABLAU",2002-01-06,-1.4
"738","NABLAU",2002-01-07,-1.2
"739","NABLAU",2002-01-08,0.2
"740","NABLAU",2002-01-09,0.2
"741","NABLAU",2002-01-10,-0.4
"742","NABLAU",2002-01-11,0.3
"743","NABLAU",2002-01-12,1.7
"744","NABLAU",2002-01-13,0.9
"745","NABLAU",2002-01-14,-0.4
"746","NABLAU",2002-01-15,-0.3
"747","NABLAU",2002-01-16,2.4
"748","NABLAU",2002-01-17,2
"749","NABLAU",2002-01-18,2
"750","NABLAU",2002-01-19,3.5
"751","NABLAU",2002-01-20,5.6
"752","NABLAU",2002-01-21,5
"753","NABLAU",2002-01-22,6.4
"754","NABLAU",2002-01-23,7.2
"755","NABLAU",2002-01-24,6.4
"756","NABLAU",2002-01-25,7
"757","NABLAU",2002-01-26,12.5
"758","NABLAU",2002-01-27,8.6
"759","NABLAU",2002-01-28,9.8
"760","NABLAU",2002-01-29,9.2
"761","NABLAU",2002-01-30,9.5
"762","NABLAU",2002-01-31,9.5
"763","NABLAU",2002-02-01,9.8
"764","NABLAU",2002-02-02,8.1
"765","NABLAU",2002-02-03,11.7
"766","NABLAU",2002-02-04,9.4
"767","NABLAU",2002-02-05,9.6
"768","NABLAU",2002-02-06,4.7
"769","NABLAU",2002-02-07,5.6
"770","NABLAU",2002-02-08,6.4
"771","NABLAU",2002-02-09,10
"772","NABLAU",2002-02-10,6.9
"773","NABLAU",2002-02-11,10.5
"774","NABLAU",2002-02-12,12
"775","NABLAU",2002-02-13,12.3
"776","NABLAU",2002-02-14,6.5
"777","NABLAU",2002-02-15,3.3
"778","NABLAU",2002-02-16,4.7
"779","NABLAU",2002-02-17,5.6
"780","NABLAU",2002-02-18,5.4
"781","NABLAU",2002-02-19,5.7
"782","NABLAU",2002-02-20,NA
"783","NABLAU",2002-02-21,0.9
"784","NABLAU",2002-02-22,4
"785","NABLAU",2002-02-23,6.9
"786","NABLAU",2002-02-24,4.8
"787","NABLAU",2002-02-25,7.4
"788","NABLAU",2002-02-26,8.5
"789","NABLAU",2002-02-27,9.7
"790","NABLAU",2002-02-28,7.3
"791","NABLAU",2002-03-01,3.4
"792","NABLAU",2002-03-02,4.8
"793","NABLAU",2002-03-03,4.9
"794","NABLAU",2002-03-04,6.7
"795","NABLAU",2002-03-05,6.8
"796","NABLAU",2002-03-06,8.5
"797","NABLAU",2002-03-07,10.3
"798","NABLAU",2002-03-08,12.4
"799","NABLAU",2002-03-09,11.5
"800","NABLAU",2002-03-10,11.4
"801","NABLAU",2002-03-11,14.7
"802","NABLAU",2002-03-12,13.8
"803","NABLAU",2002-03-13,16.6
"804","NABLAU",2002-03-14,10
"805","NABLAU",2002-03-15,8.6
"806","NABLAU",2002-03-16,10.1
"807","NABLAU",2002-03-17,13.4
"808","NABLAU",2002-03-18,13.7
"809","NABLAU",2002-03-19,12.1
"810","NABLAU",2002-03-20,14
"811","NABLAU",2002-03-21,13.6
"812","NABLAU",2002-03-22,11.3
"813","NABLAU",2002-03-23,6
"814","NABLAU",2002-03-24,4.7
"815","NABLAU",2002-03-25,5.2
"816","NABLAU",2002-03-26,7.9
"817","NABLAU",2002-03-27,7.6
"818","NABLAU",2002-03-28,10.1
"819","NABLAU",2002-03-29,11.1
"820","NABLAU",2002-03-30,9.3
"821","NABLAU",2002-03-31,12.1
"822","NABLAU",2002-04-01,13.9
"823","NABLAU",2002-04-02,16.5
"824","NABLAU",2002-04-03,16.8
"825","NABLAU",2002-04-04,16.8
"826","NABLAU",2002-04-05,14.4
"827","NABLAU",2002-04-06,10.5
"828","NABLAU",2002-04-07,7.2
"829","NABLAU",2002-04-08,8.6
"830","NABLAU",2002-04-09,10.9
"831","NABLAU",2002-04-10,9
"832","NABLAU",2002-04-11,14
"833","NABLAU",2002-04-12,15
"834","NABLAU",2002-04-13,7.6
"835","NABLAU",2002-04-14,4.8
"836","NABLAU",2002-04-15,8.6
"837","NABLAU",2002-04-16,7.9
"838","NABLAU",2002-04-17,11.6
"839","NABLAU",2002-04-18,11.9
"840","NABLAU",2002-04-19,11.4
"841","NABLAU",2002-04-20,9.6
"842","NABLAU",2002-04-21,12.8
"843","NABLAU",2002-04-22,17.1
"844","NABLAU",2002-04-23,18.4
"845","NABLAU",2002-04-24,16
"846","NABLAU",2002-04-25,19.6
"847","NABLAU",2002-04-26,13.2
"848","NABLAU",2002-04-27,12.8
"849","NABLAU",2002-04-28,16.2
"850","NABLAU",2002-04-29,11.8
"851","NABLAU",2002-04-30,18.8
"852","NABLAU",2002-05-01,10
"853","NABLAU",2002-05-02,7.8
"854","NABLAU",2002-05-03,6.4
"855","NABLAU",2002-05-04,5.4
"856","NABLAU",2002-05-05,8
"857","NABLAU",2002-05-06,14.3
"858","NABLAU",2002-05-07,17.7
"859","NABLAU",2002-05-08,14.3
"860","NABLAU",2002-05-09,11.2
"861","NABLAU",2002-05-10,15.5
"862","NABLAU",2002-05-11,12.8
"863","NABLAU",2002-05-12,11.5
"864","NABLAU",2002-05-13,18.5
"865","NABLAU",2002-05-14,19.9
"866","NABLAU",2002-05-15,21.6
"867","NABLAU",2002-05-16,24.7
"868","NABLAU",2002-05-17,24.1
"869","NABLAU",2002-05-18,12.5
"870","NABLAU",2002-05-19,15.4
"871","NABLAU",2002-05-20,20.2
"872","NABLAU",2002-05-21,23.3
"873","NABLAU",2002-05-22,17.6
"874","NABLAU",2002-05-23,10.4
"875","NABLAU",2002-05-24,17.3
"876","NABLAU",2002-05-25,11.8
"877","NABLAU",2002-05-26,14.9
"878","NABLAU",2002-05-27,10.3
"879","NABLAU",2002-05-28,15.6
"880","NABLAU",2002-05-29,15.3
"881","NABLAU",2002-05-30,20.6
"882","NABLAU",2002-05-31,22.9
"883","NABLAU",2002-06-01,22.7
"884","NABLAU",2002-06-02,24.2
"885","NABLAU",2002-06-03,19.7
"886","NABLAU",2002-06-04,19.6
"887","NABLAU",2002-06-05,17.2
"888","NABLAU",2002-06-06,15.4
"889","NABLAU",2002-06-07,15.9
"890","NABLAU",2002-06-08,15
"891","NABLAU",2002-06-09,16
"892","NABLAU",2002-06-10,15.6
"893","NABLAU",2002-06-11,19.1
"894","NABLAU",2002-06-12,24.2
"895","NABLAU",2002-06-13,26
"896","NABLAU",2002-06-14,28.9
"897","NABLAU",2002-06-15,27.9
"898","NABLAU",2002-06-16,27.8
"899","NABLAU",2002-06-17,30.2
"900","NABLAU",2002-06-18,31.1
"901","NABLAU",2002-06-19,30.5
"902","NABLAU",2002-06-20,29.5
"903","NABLAU",2002-06-21,29.4
"904","NABLAU",2002-06-22,29.6
"905","NABLAU",2002-06-23,30.6
"906","NABLAU",2002-06-24,21.1
"907","NABLAU",2002-06-25,23.5
"908","NABLAU",2002-06-26,25.7
"909","NABLAU",2002-06-27,25.6
"910","NABLAU",2002-06-28,18.2
"911","NABLAU",2002-06-29,20.5
"912","NABLAU",2002-06-30,22.6
"913","NABLAU",2002-07-01,24.9
"914","NABLAU",2002-07-02,20.4
"915","NABLAU",2002-07-03,17.9
"916","NABLAU",2002-07-04,19.1
"917","NABLAU",2002-07-05,23.3
"918","NABLAU",2002-07-06,18.3
"919","NABLAU",2002-07-07,23.6
"920","NABLAU",2002-07-08,26.9
"921","NABLAU",2002-07-09,25.1
"922","NABLAU",2002-07-10,19.3
"923","NABLAU",2002-07-11,22.4
"924","NABLAU",2002-07-12,24.7
"925","NABLAU",2002-07-13,15.8
"926","NABLAU",2002-07-14,20
"927","NABLAU",2002-07-15,21.1
"928","NABLAU",2002-07-16,19.1
"929","NABLAU",2002-07-17,16.7
"930","NABLAU",2002-07-18,21.2
"931","NABLAU",2002-07-19,23.3
"932","NABLAU",2002-07-20,26.1
"933","NABLAU",2002-07-21,21.4
"934","NABLAU",2002-07-22,23.6
"935","NABLAU",2002-07-23,25.3
"936","NABLAU",2002-07-24,20.6
"937","NABLAU",2002-07-25,20.8
"938","NABLAU",2002-07-26,21.6
"939","NABLAU",2002-07-27,26.4
"940","NABLAU",2002-07-28,27.3
"941","NABLAU",2002-07-29,27.8
"942","NABLAU",2002-07-30,20.1
"943","NABLAU",2002-07-31,18.1
"944","NABLAU",2002-08-01,17.7
"945","NABLAU",2002-08-02,21.2
"946","NABLAU",2002-08-03,16.9
"947","NABLAU",2002-08-04,18.8
"948","NABLAU",2002-08-05,20.8
"949","NABLAU",2002-08-06,15.8
"950","NABLAU",2002-08-07,16.8
"951","NABLAU",2002-08-08,21.8
"952","NABLAU",2002-08-09,15.3
"953","NABLAU",2002-08-10,12.2
"954","NABLAU",2002-08-11,14.4
"955","NABLAU",2002-08-12,17.1
"956","NABLAU",2002-08-13,21.4
"957","NABLAU",2002-08-14,22.4
"958","NABLAU",2002-08-15,24.3
"959","NABLAU",2002-08-16,25.6
"960","NABLAU",2002-08-17,25.4
"961","NABLAU",2002-08-18,25.1
"962","NABLAU",2002-08-19,25.9
"963","NABLAU",2002-08-20,20.4
"964","NABLAU",2002-08-21,20.5
"965","NABLAU",2002-08-22,22.6
"966","NABLAU",2002-08-23,22.9
"967","NABLAU",2002-08-24,22.5
"968","NABLAU",2002-08-25,22.1
"969","NABLAU",2002-08-26,17
"970","NABLAU",2002-08-27,20
"971","NABLAU",2002-08-28,22
"972","NABLAU",2002-08-29,23.1
"973","NABLAU",2002-08-30,23.1
"974","NABLAU",2002-08-31,18.1
"975","NABLAU",2002-09-01,16.5
"976","NABLAU",2002-09-02,17.7
"977","NABLAU",2002-09-03,17
"978","NABLAU",2002-09-04,20.2
"979","NABLAU",2002-09-05,15.7
"980","NABLAU",2002-09-06,19.5
"981","NABLAU",2002-09-07,19.7
"982","NABLAU",2002-09-08,19.7
"983","NABLAU",2002-09-09,16.8
"984","NABLAU",2002-09-10,16.8
"985","NABLAU",2002-09-11,15.8
"986","NABLAU",2002-09-12,16.6
"987","NABLAU",2002-09-13,16.3
"988","NABLAU",2002-09-14,17
"989","NABLAU",2002-09-15,16.7
"990","NABLAU",2002-09-16,17.1
"991","NABLAU",2002-09-17,18
"992","NABLAU",2002-09-18,20.2
"993","NABLAU",2002-09-19,19.6
"994","NABLAU",2002-09-20,20.4
"995","NABLAU",2002-09-21,18.1
"996","NABLAU",2002-09-22,13.7
"997","NABLAU",2002-09-23,8.7
"998","NABLAU",2002-09-24,5.6
"999","NABLAU",2002-09-25,7.4
"1000","NABLAU",2002-09-26,9.8
"1001","NABLAU",2002-09-27,12.5
"1002","NABLAU",2002-09-28,11.5
"1003","NABLAU",2002-09-29,11.7
"1004","NABLAU",2002-09-30,13.4
"1005","NABLAU",2002-10-01,14.2
"1006","NABLAU",2002-10-02,14.7
"1007","NABLAU",2002-10-03,16.2
"1008","NABLAU",2002-10-04,14.3
"1009","NABLAU",2002-10-05,13.5
"1010","NABLAU",2002-10-06,10.8
"1011","NABLAU",2002-10-07,11.8
"1012","NABLAU",2002-10-08,11.4
"1013","NABLAU",2002-10-09,12.3
"1014","NABLAU",2002-10-10,11.3
"1015","NABLAU",2002-10-11,12.4
"1016","NABLAU",2002-10-12,12.9
"1017","NABLAU",2002-10-13,12.4
"1018","NABLAU",2002-10-14,12.9
"1019","NABLAU",2002-10-15,16.8
"1020","NABLAU",2002-10-16,18.2
"1021","NABLAU",2002-10-17,9.4
"1022","NABLAU",2002-10-18,8.2
"1023","NABLAU",2002-10-19,9
"1024","NABLAU",2002-10-20,11.5
"1025","NABLAU",2002-10-21,11.3
"1026","NABLAU",2002-10-22,14.5
"1027","NABLAU",2002-10-23,11.2
"1028","NABLAU",2002-10-24,10.5
"1029","NABLAU",2002-10-25,13.8
"1030","NABLAU",2002-10-26,12.3
"1031","NABLAU",2002-10-27,14.4
"1032","NABLAU",2002-10-28,10.8
"1033","NABLAU",2002-10-29,11.2
"1034","NABLAU",2002-10-30,11.9
"1035","NABLAU",2002-10-31,13.1
"1036","NABLAU",2002-11-01,12.5
"1037","NABLAU",2002-11-02,11.5
"1038","NABLAU",2002-11-03,12.3
"1039","NABLAU",2002-11-04,7.5
"1040","NABLAU",2002-11-05,7.7
"1041","NABLAU",2002-11-06,6.1
"1042","NABLAU",2002-11-07,4.3
"1043","NABLAU",2002-11-08,6.6
"1044","NABLAU",2002-11-09,8.3
"1045","NABLAU",2002-11-10,10.1
"1046","NABLAU",2002-11-11,9.1
"1047","NABLAU",2002-11-12,8.7
"1048","NABLAU",2002-11-13,11.8
"1049","NABLAU",2002-11-14,6.2
"1050","NABLAU",2002-11-15,8.2
"1051","NABLAU",2002-11-16,8.2
"1052","NABLAU",2002-11-17,9
"1053","NABLAU",2002-11-18,8.3
"1054","NABLAU",2002-11-19,7.8
"1055","NABLAU",2002-11-20,7.6
"1056","NABLAU",2002-11-21,7.8
"1057","NABLAU",2002-11-22,7.6
"1058","NABLAU",2002-11-23,7.3
"1059","NABLAU",2002-11-24,7.7
"1060","NABLAU",2002-11-25,8.9
"1061","NABLAU",2002-11-26,8.1
"1062","NABLAU",2002-11-27,8.4
"1063","NABLAU",2002-11-28,9.1
"1064","NABLAU",2002-11-29,8.1
"1065","NABLAU",2002-11-30,6.8
"1066","NABLAU",2002-12-01,6.5
"1067","NABLAU",2002-12-02,4.7
"1068","NABLAU",2002-12-03,4
"1069","NABLAU",2002-12-04,4.4
"1070","NABLAU",2002-12-05,4.8
"1071","NABLAU",2002-12-06,4.4
"1072","NABLAU",2002-12-07,3.2
"1073","NABLAU",2002-12-08,2.7
"1074","NABLAU",2002-12-09,2.6
"1075","NABLAU",2002-12-10,1
"1076","NABLAU",2002-12-11,1.9
"1077","NABLAU",2002-12-12,4.2
"1078","NABLAU",2002-12-13,4.6
"1079","NABLAU",2002-12-14,4.3
"1080","NABLAU",2002-12-15,6.9
"1081","NABLAU",2002-12-16,7.2
"1082","NABLAU",2002-12-17,6.8
"1083","NABLAU",2002-12-18,3.5
"1084","NABLAU",2002-12-19,3.7
"1085","NABLAU",2002-12-20,6.2
"1086","NABLAU",2002-12-21,7
"1087","NABLAU",2002-12-22,10
"1088","NABLAU",2002-12-23,8.3
"1089","NABLAU",2002-12-24,7.5
"1090","NABLAU",2002-12-25,7.2
"1091","NABLAU",2002-12-26,8.3
"1092","NABLAU",2002-12-27,8.1
"1093","NABLAU",2002-12-28,6.7
"1094","NABLAU",2002-12-29,8.1
"1095","NABLAU",2002-12-30,9.5
"1096","NABLAU",2002-12-31,6.8
"1097","NABLAU",2003-01-01,8.9
"1098","NABLAU",2003-01-02,12.2
"1099","NABLAU",2003-01-03,9.3
"1100","NABLAU",2003-01-04,3.9
"1101","NABLAU",2003-01-05,-2.7
"1102","NABLAU",2003-01-06,-2
"1103","NABLAU",2003-01-07,-4.1
"1104","NABLAU",2003-01-08,-2.5
"1105","NABLAU",2003-01-09,-4.3
"1106","NABLAU",2003-01-10,-5.8
"1107","NABLAU",2003-01-11,-4.6
"1108","NABLAU",2003-01-12,-3.9
"1109","NABLAU",2003-01-13,-0.4
"1110","NABLAU",2003-01-14,2.3
"1111","NABLAU",2003-01-15,3.5
"1112","NABLAU",2003-01-16,3.6
"1113","NABLAU",2003-01-17,2.3
"1114","NABLAU",2003-01-18,3
"1115","NABLAU",2003-01-19,4.4
"1116","NABLAU",2003-01-20,5
"1117","NABLAU",2003-01-21,5
"1118","NABLAU",2003-01-22,4.2
"1119","NABLAU",2003-01-23,3.9
"1120","NABLAU",2003-01-24,3.3
"1121","NABLAU",2003-01-25,1.9
"1122","NABLAU",2003-01-26,4
"1123","NABLAU",2003-01-27,5.6
"1124","NABLAU",2003-01-28,5
"1125","NABLAU",2003-01-29,1.8
"1126","NABLAU",2003-01-30,-1
"1127","NABLAU",2003-01-31,-5.9
"1128","NABLAU",2003-02-01,-2.5
"1129","NABLAU",2003-02-02,3.2
"1130","NABLAU",2003-02-03,6
"1131","NABLAU",2003-02-04,-0.4
"1132","NABLAU",2003-02-05,-0.5
"1133","NABLAU",2003-02-06,-0.4
"1134","NABLAU",2003-02-07,0.5
"1135","NABLAU",2003-02-08,2.4
"1136","NABLAU",2003-02-09,2.8
"1137","NABLAU",2003-02-10,2.8
"1138","NABLAU",2003-02-11,0.8
"1139","NABLAU",2003-02-12,-1.2
"1140","NABLAU",2003-02-13,-0.6
"1141","NABLAU",2003-02-14,-2.7
"1142","NABLAU",2003-02-15,-3.6
"1143","NABLAU",2003-02-16,-3.1
"1144","NABLAU",2003-02-17,-4.1
"1145","NABLAU",2003-02-18,-2.8
"1146","NABLAU",2003-02-19,-1.5
"1147","NABLAU",2003-02-20,0.8
"1148","NABLAU",2003-02-21,2.8
"1149","NABLAU",2003-02-22,4.1
"1150","NABLAU",2003-02-23,5.2
"1151","NABLAU",2003-02-24,4.7
"1152","NABLAU",2003-02-25,6.8
"1153","NABLAU",2003-02-26,6.9
"1154","NABLAU",2003-02-27,8.3
"1155","NABLAU",2003-02-28,9.5
"1156","NABLAU",2003-03-01,10
"1157","NABLAU",2003-03-02,5.3
"1158","NABLAU",2003-03-03,6.8
"1159","NABLAU",2003-03-04,9
"1160","NABLAU",2003-03-05,11.2
"1161","NABLAU",2003-03-06,6.7
"1162","NABLAU",2003-03-07,7.6
"1163","NABLAU",2003-03-08,8.8
"1164","NABLAU",2003-03-09,12.2
"1165","NABLAU",2003-03-10,12.9
"1166","NABLAU",2003-03-11,15.3
"1167","NABLAU",2003-03-12,9.8
"1168","NABLAU",2003-03-13,8.5
"1169","NABLAU",2003-03-14,6.2
"1170","NABLAU",2003-03-15,6.6
"1171","NABLAU",2003-03-16,7.2
"1172","NABLAU",2003-03-17,9.4
"1173","NABLAU",2003-03-18,10.9
"1174","NABLAU",2003-03-19,12.3
"1175","NABLAU",2003-03-20,14.4
"1176","NABLAU",2003-03-21,11.2
"1177","NABLAU",2003-03-22,12
"1178","NABLAU",2003-03-23,12.4
"1179","NABLAU",2003-03-24,13.8
"1180","NABLAU",2003-03-25,14.3
"1181","NABLAU",2003-03-26,14.7
"1182","NABLAU",2003-03-27,16.5
"1183","NABLAU",2003-03-28,15.8
"1184","NABLAU",2003-03-29,15.5
"1185","NABLAU",2003-03-30,14.9
"1186","NABLAU",2003-03-31,13.1
"1187","NABLAU",2003-04-01,15.6
"1188","NABLAU",2003-04-02,5.2
"1189","NABLAU",2003-04-03,5.5
"1190","NABLAU",2003-04-04,7.2
"1191","NABLAU",2003-04-05,12.8
"1192","NABLAU",2003-04-06,7.2
"1193","NABLAU",2003-04-07,2.2
"1194","NABLAU",2003-04-08,6.2
"1195","NABLAU",2003-04-09,5.3
"1196","NABLAU",2003-04-10,4.7
"1197","NABLAU",2003-04-11,7.1
"1198","NABLAU",2003-04-12,10.2
"1199","NABLAU",2003-04-13,14.8
"1200","NABLAU",2003-04-14,16.2
"1201","NABLAU",2003-04-15,19.3
"1202","NABLAU",2003-04-16,19.4
"1203","NABLAU",2003-04-17,18.8
"1204","NABLAU",2003-04-18,17.4
"1205","NABLAU",2003-04-19,12.9
"1206","NABLAU",2003-04-20,16.1
"1207","NABLAU",2003-04-21,15.1
"1208","NABLAU",2003-04-22,16.7
"1209","NABLAU",2003-04-23,18.3
"1210","NABLAU",2003-04-24,19.9
"1211","NABLAU",2003-04-25,20.2
"1212","NABLAU",2003-04-26,11.3
"1213","NABLAU",2003-04-27,16.8
"1214","NABLAU",2003-04-28,17.9
"1215","NABLAU",2003-04-29,19.8
"1216","NABLAU",2003-04-30,11.9
"1217","NABLAU",2003-05-01,16.1
"1218","NABLAU",2003-05-02,17.2
"1219","NABLAU",2003-05-03,17.3
"1220","NABLAU",2003-05-04,20.4
"1221","NABLAU",2003-05-05,21.5
"1222","NABLAU",2003-05-06,22.7
"1223","NABLAU",2003-05-07,23.3
"1224","NABLAU",2003-05-08,21.8
"1225","NABLAU",2003-05-09,17
"1226","NABLAU",2003-05-10,18.5
"1227","NABLAU",2003-05-11,20.2
"1228","NABLAU",2003-05-12,18.6
"1229","NABLAU",2003-05-13,10.4
"1230","NABLAU",2003-05-14,10.5
"1231","NABLAU",2003-05-15,14.6
"1232","NABLAU",2003-05-16,18.4
"1233","NABLAU",2003-05-17,14.4
"1234","NABLAU",2003-05-18,19.7
"1235","NABLAU",2003-05-19,12.3
"1236","NABLAU",2003-05-20,10.6
"1237","NABLAU",2003-05-21,12.9
"1238","NABLAU",2003-05-22,14.5
"1239","NABLAU",2003-05-23,22
"1240","NABLAU",2003-05-24,22.2
"1241","NABLAU",2003-05-25,12
"1242","NABLAU",2003-05-26,14.2
"1243","NABLAU",2003-05-27,17.8
"1244","NABLAU",2003-05-28,20.4
"1245","NABLAU",2003-05-29,17.2
"1246","NABLAU",2003-05-30,24.4
"1247","NABLAU",2003-05-31,25.7
"1248","NABLAU",2003-06-01,24.5
"1249","NABLAU",2003-06-02,23
"1250","NABLAU",2003-06-03,25.2
"1251","NABLAU",2003-06-04,26.2
"1252","NABLAU",2003-06-05,23.9
"1253","NABLAU",2003-06-06,23.4
"1254","NABLAU",2003-06-07,24.4
"1255","NABLAU",2003-06-08,26.2
"1256","NABLAU",2003-06-09,27.2
"1257","NABLAU",2003-06-10,28.9
"1258","NABLAU",2003-06-11,29.6
"1259","NABLAU",2003-06-12,25.2
"1260","NABLAU",2003-06-13,28
"1261","NABLAU",2003-06-14,22.3
"1262","NABLAU",2003-06-15,23.7
"1263","NABLAU",2003-06-16,26.8
"1264","NABLAU",2003-06-17,27.2
"1265","NABLAU",2003-06-18,23
"1266","NABLAU",2003-06-19,26.9
"1267","NABLAU",2003-06-20,27.7
"1268","NABLAU",2003-06-21,29.1
"1269","NABLAU",2003-06-22,29.7
"1270","NABLAU",2003-06-23,32.1
"1271","NABLAU",2003-06-24,30.2
"1272","NABLAU",2003-06-25,31.2
"1273","NABLAU",2003-06-26,28.3
"1274","NABLAU",2003-06-27,25.6
"1275","NABLAU",2003-06-28,25
"1276","NABLAU",2003-06-29,29.6
"1277","NABLAU",2003-06-30,29.1
"1278","NABLAU",2003-07-01,17.4
"1279","NABLAU",2003-07-02,21.1
"1280","NABLAU",2003-07-03,19.6
"1281","NABLAU",2003-07-04,17.2
"1282","NABLAU",2003-07-05,20.9
"1283","NABLAU",2003-07-06,24.1
"1284","NABLAU",2003-07-07,25.3
"1285","NABLAU",2003-07-08,26.7
"1286","NABLAU",2003-07-09,26.6
"1287","NABLAU",2003-07-10,28.5
"1288","NABLAU",2003-07-11,27.9
"1289","NABLAU",2003-07-12,29.5
"1290","NABLAU",2003-07-13,29.8
"1291","NABLAU",2003-07-14,31.1
"1292","NABLAU",2003-07-15,31.3
"1293","NABLAU",2003-07-16,25.8
"1294","NABLAU",2003-07-17,24.2
"1295","NABLAU",2003-07-18,27.6
"1296","NABLAU",2003-07-19,30.6
"1297","NABLAU",2003-07-20,32.2
"1298","NABLAU",2003-07-21,21.7
"1299","NABLAU",2003-07-22,26.4
"1300","NABLAU",2003-07-23,27.2
"1301","NABLAU",2003-07-24,21.8
"1302","NABLAU",2003-07-25,26.7
"1303","NABLAU",2003-07-26,29
"1304","NABLAU",2003-07-27,19.1
"1305","NABLAU",2003-07-28,23
"1306","NABLAU",2003-07-29,24.4
"1307","NABLAU",2003-07-30,24.8
"1308","NABLAU",2003-07-31,21.2
"1309","NABLAU",2003-08-01,26.3
"1310","NABLAU",2003-08-02,29.2
"1311","NABLAU",2003-08-03,31.4
"1312","NABLAU",2003-08-04,32.8
"1313","NABLAU",2003-08-05,32.9
"1314","NABLAU",2003-08-06,32.8
"1315","NABLAU",2003-08-07,33
"1316","NABLAU",2003-08-08,31.9
"1317","NABLAU",2003-08-09,33.7
"1318","NABLAU",2003-08-10,33.5
"1319","NABLAU",2003-08-11,33.9
"1320","NABLAU",2003-08-12,33.8
"1321","NABLAU",2003-08-13,32.3
"1322","NABLAU",2003-08-14,28.6
"1323","NABLAU",2003-08-15,24.3
"1324","NABLAU",2003-08-16,27.2
"1325","NABLAU",2003-08-17,19.4
"1326","NABLAU",2003-08-18,24
"1327","NABLAU",2003-08-19,26.3
"1328","NABLAU",2003-08-20,25.3
"1329","NABLAU",2003-08-21,23.4
"1330","NABLAU",2003-08-22,26.3
"1331","NABLAU",2003-08-23,27.3
"1332","NABLAU",2003-08-24,26.9
"1333","NABLAU",2003-08-25,27.4
"1334","NABLAU",2003-08-26,27.2
"1335","NABLAU",2003-08-27,28.2
"1336","NABLAU",2003-08-28,25
"1337","NABLAU",2003-08-29,17.3
"1338","NABLAU",2003-08-30,17
"1339","NABLAU",2003-08-31,17.4
"1340","NABLAU",2003-09-01,15.8
"1341","NABLAU",2003-09-02,16.5
"1342","NABLAU",2003-09-03,18
"1343","NABLAU",2003-09-04,19.9
"1344","NABLAU",2003-09-05,17.7
"1345","NABLAU",2003-09-06,19.7
"1346","NABLAU",2003-09-07,15.4
"1347","NABLAU",2003-09-08,17.4
"1348","NABLAU",2003-09-09,16.7
"1349","NABLAU",2003-09-10,18.1
"1350","NABLAU",2003-09-11,16.1
"1351","NABLAU",2003-09-12,17.7
"1352","NABLAU",2003-09-13,17.4
"1353","NABLAU",2003-09-14,17
"1354","NABLAU",2003-09-15,18.8
"1355","NABLAU",2003-09-16,19.4
"1356","NABLAU",2003-09-17,19.8
"1357","NABLAU",2003-09-18,21.8
"1358","NABLAU",2003-09-19,21.1
"1359","NABLAU",2003-09-20,21.7
"1360","NABLAU",2003-09-21,20.4
"1361","NABLAU",2003-09-22,20.2
"1362","NABLAU",2003-09-23,11.7
"1363","NABLAU",2003-09-24,12.4
"1364","NABLAU",2003-09-25,15.5
"1365","NABLAU",2003-09-26,18.6
"1366","NABLAU",2003-09-27,17.3
"1367","NABLAU",2003-09-28,14
"1368","NABLAU",2003-09-29,14.3
"1369","NABLAU",2003-09-30,15.2
"1370","NABLAU",2003-10-01,14.1
"1371","NABLAU",2003-10-02,17.5
"1372","NABLAU",2003-10-03,16.6
"1373","NABLAU",2003-10-04,14
"1374","NABLAU",2003-10-05,7.6
"1375","NABLAU",2003-10-06,11.7
"1376","NABLAU",2003-10-07,10.5
"1377","NABLAU",2003-10-08,11.3
"1378","NABLAU",2003-10-09,13.9
"1379","NABLAU",2003-10-10,14.4
"1380","NABLAU",2003-10-11,13.9
"1381","NABLAU",2003-10-12,11.8
"1382","NABLAU",2003-10-13,13.8
"1383","NABLAU",2003-10-14,10.2
"1384","NABLAU",2003-10-15,8.3
"1385","NABLAU",2003-10-16,7
"1386","NABLAU",2003-10-17,6.9
"1387","NABLAU",2003-10-18,7.9
"1388","NABLAU",2003-10-19,9.7
